stockout_days,stockout_rate_pct,lost_volume_ml,avg_holding_ml,turnover_ratio,n_orders_placed,n_days_simulated,Bar Name,Brand Name,abc_class,series_class,policy
6,8.108108108108109,968.1928788757748,391.30318958467376,11.263253759321897,12,74,Anderson's Bar,Smirnoff,A,intermittent-volatile,Global ML (95% SL)
6,8.108108108108109,1190.8694192940357,369.16022773419445,10.67555571978785,9,74,Anderson's Bar,Sutter Home,A,intermittent-volatile,Global ML (95% SL)
5,6.756756756756757,1002.3106638616566,295.21222581276106,11.193030122790761,14,74,Anderson's Bar,Yellow Tail,A,intermittent-volatile,Global ML (95% SL)
2,2.7027027027027026,442.7615130551806,278.8283588665387,8.506912627492682,10,74,Brown's Bar,Absolut,A,intermittent-stable,Global ML (95% SL)
5,6.756756756756757,968.2516363295738,280.2983059039406,14.509357630809893,15,74,Brown's Bar,Bacardi,A,intermittent-stable,Global ML (95% SL)
5,6.756756756756757,1099.599126464801,345.16106134858904,8.615574601365315,10,74,Brown's Bar,Barefoot,A,intermittent-seasonal,Global ML (95% SL)
4,5.405405405405405,737.6518029950844,300.84874396724575,6.027374996128745,7,74,Brown's Bar,Budweiser,B,intermittent-stable,Global ML (95% SL)
2,2.7027027027027026,407.1561508551265,268.4370387962931,5.722436277918312,7,74,Brown's Bar,Captain Morgan,B,intermittent-stable,Global ML (95% SL)
5,6.756756756756757,1805.1878129831841,422.8156607940627,7.485915212015871,11,74,Brown's Bar,Coors,B,intermittent-seasonal,Global ML (95% SL)
6,8.108108108108109,1842.723771974074,413.52123695137647,11.02950905653781,15,74,Brown's Bar,Grey Goose,A,intermittent-volatile,Global ML (95% SL)
3,4.054054054054054,488.4509668593845,287.072239433063,8.139480981355732,7,74,Brown's Bar,Heineken,A,intermittent-stable,Global ML (95% SL)
3,4.054054054054054,659.058225424475,299.7797342644304,2.176470588235294,3,74,Brown's Bar,Jack Daniels,A,intermittent-stable,Global ML (95% SL)
6,8.108108108108109,1291.3607814661518,340.5568213337758,15.400805063873415,15,74,Brown's Bar,Jameson,A,intermittent-volatile,Global ML (95% SL)
5,6.756756756756757,1272.5423665912915,359.18315294371604,12.3436124358078,14,74,Brown's Bar,Jim Beam,A,intermittent-stable,Global ML (95% SL)
6,8.108108108108109,1117.9670791096448,331.0364196038414,13.288999821091911,14,74,Brown's Bar,Malibu,A,intermittent-volatile,Global ML (95% SL)
1,1.3513513513513513,231.5862276117458,254.26199783197364,5.276697988013444,7,74,Brown's Bar,Miller,B,intermittent-seasonal,Global ML (95% SL)
7,9.45945945945946,1226.9264069470644,330.9554648381708,11.148791861941714,13,74,Brown's Bar,Smirnoff,B,intermittent-seasonal,Global ML (95% SL)
6,8.108108108108109,963.2173958547145,274.11358600340446,9.571880921337106,12,74,Brown's Bar,Sutter Home,A,intermittent-volatile,Global ML (95% SL)
6,8.108108108108109,1798.9507620461031,408.37754308493777,9.227390932145706,12,74,Brown's Bar,Yellow Tail,A,intermittent-volatile,Global ML (95% SL)
7,9.45945945945946,1127.3448279398797,330.3411478274027,10.35176875345486,12,74,Johnson's Bar,Absolut,A,intermittent-seasonal,Global ML (95% SL)
7,9.45945945945946,811.4005444562247,291.4949131813047,13.824150176635817,12,74,Johnson's Bar,Bacardi,A,intermittent-stable,Global ML (95% SL)
4,5.405405405405405,622.0358023209026,290.2573551763123,4.347742357510758,5,74,Johnson's Bar,Barefoot,A,intermittent-seasonal,Global ML (95% SL)
5,6.756756756756757,777.0627956340102,299.1953603739572,7.370760033209206,7,74,Johnson's Bar,Budweiser,A,intermittent-seasonal,Global ML (95% SL)
5,6.756756756756757,870.9703529122912,291.5881017548579,14.50840971091588,16,74,Johnson's Bar,Captain Morgan,A,intermittent-stable,Global ML (95% SL)
5,6.756756756756757,1195.7683616134057,310.68730263502994,9.724702660075618,11,74,Johnson's Bar,Coors,A,intermittent-volatile,Global ML (95% SL)
4,5.405405405405405,1517.800556657025,372.95312261704254,13.41803872890887,13,74,Johnson's Bar,Grey Goose,A,intermittent-volatile,Global ML (95% SL)
7,9.45945945945946,660.4613057612992,273.1628972869714,18.16889754623135,15,74,Johnson's Bar,Heineken,A,intermittent-volatile,Global ML (95% SL)
5,6.756756756756757,425.0181408572223,301.3721072687132,11.31090693838958,10,74,Johnson's Bar,Jack Daniels,A,intermittent-volatile,Global ML (95% SL)
4,5.405405405405405,694.9667668369306,273.875361061259,9.968341885827469,13,74,Johnson's Bar,Jameson,B,intermittent-volatile,Global ML (95% SL)
8,10.81081081081081,1721.0208305043614,330.17730000065586,10.660179150682518,13,74,Johnson's Bar,Jim Beam,B,intermittent-stable,Global ML (95% SL)
7,9.45945945945946,1286.6164673690114,312.80213087899557,16.02458243665237,15,74,Johnson's Bar,Malibu,A,intermittent-seasonal,Global ML (95% SL)
6,8.108108108108109,782.3105458993514,295.1748180886494,13.088784060638726,12,74,Johnson's Bar,Miller,B,intermittent-volatile,Global ML (95% SL)
4,5.405405405405405,624.8922628968658,306.24375185452135,8.300961968068975,8,74,Johnson's Bar,Smirnoff,A,intermittent-stable,Global ML (95% SL)
7,9.45945945945946,877.6323555953371,317.83281356723,11.044384011225286,10,74,Johnson's Bar,Sutter Home,A,intermittent-stable,Global ML (95% SL)
5,6.756756756756757,760.4818344015184,287.5384642440822,16.069634988646843,16,74,Johnson's Bar,Yellow Tail,A,intermittent-volatile,Global ML (95% SL)
8,10.81081081081081,805.8921765349667,271.0196572724166,16.189592546989015,18,74,Smith's Bar,Absolut,A,intermittent-volatile,Global ML (95% SL)
5,6.756756756756757,971.8715816323363,285.92399303647016,14.096957640954411,15,74,Smith's Bar,Bacardi,A,intermittent-stable,Global ML (95% SL)
8,10.81081081081081,990.5902459904224,316.61186086607285,10.616405035537827,10,74,Smith's Bar,Barefoot,A,intermittent-stable,Global ML (95% SL)
4,5.405405405405405,606.4023911644308,294.2433504993422,9.388513297403282,9,74,Smith's Bar,Budweiser,C,intermittent-seasonal,Global ML (95% SL)
5,6.756756756756757,534.5811462803013,325.05218458804296,6.681785130816172,6,74,Smith's Bar,Captain Morgan,A,intermittent-volatile,Global ML (95% SL)
4,5.405405405405405,397.3852991440926,258.1649711252239,7.043537676433601,6,74,Smith's Bar,Coors,B,intermittent-stable,Global ML (95% SL)
7,9.45945945945946,1325.188531326016,335.7195044642299,12.374114144198042,13,74,Smith's Bar,Grey Goose,A,intermittent-seasonal,Global ML (95% SL)
5,6.756756756756757,1292.578955930695,306.66251598748954,9.906300528080314,11,74,Smith's Bar,Heineken,B,intermittent-stable,Global ML (95% SL)
4,5.405405405405405,880.5685659178748,314.39600547449606,4.723219787226545,6,74,Smith's Bar,Jack Daniels,A,intermittent-stable,Global ML (95% SL)
9,12.162162162162163,1120.7851341343226,310.5960191181935,12.54554027101962,12,74,Smith's Bar,Jameson,A,intermittent-volatile,Global ML (95% SL)
5,6.756756756756757,748.6441220137021,309.5030555241569,7.878584183463662,10,74,Smith's Bar,Jim Beam,A,intermittent-stable,Global ML (95% SL)
7,9.45945945945946,1610.789489556148,344.8300543680738,8.172055987428324,13,74,Smith's Bar,Malibu,A,intermittent-volatile,Global ML (95% SL)
4,5.405405405405405,784.0196349933,299.9302115892412,6.0772149472656976,8,74,Smith's Bar,Miller,A,intermittent-stable,Global ML (95% SL)
7,9.45945945945946,1183.0928383395024,321.7590676451042,10.651998673245933,10,74,Smith's Bar,Smirnoff,B,intermittent-volatile,Global ML (95% SL)
10,13.513513513513514,1543.9384649154124,275.997697219982,18.50573967294248,20,74,Smith's Bar,Sutter Home,A,intermittent-stable,Global ML (95% SL)
6,8.108108108108109,1161.3817257480816,345.4523412284424,11.42764949924412,11,74,Smith's Bar,Yellow Tail,A,intermittent-stable,Global ML (95% SL)
5,6.756756756756757,1036.274429159725,359.16847794872916,7.789563234554376,8,74,Taylor's Bar,Absolut,A,intermittent-stable,Global ML (95% SL)
3,4.054054054054054,1397.8017534556982,381.8191943581926,2.176470588235294,3,74,Taylor's Bar,Bacardi,B,intermittent-volatile,Global ML (95% SL)
5,6.756756756756757,955.1700878058148,334.81727890553884,11.254705624847153,12,74,Taylor's Bar,Barefoot,A,intermittent-volatile,Global ML (95% SL)
2,2.7027027027027026,444.16367069694536,287.4656962919853,5.9676905851075075,6,74,Taylor's Bar,Budweiser,A,intermittent-stable,Global ML (95% SL)
4,5.405405405405405,1206.1897396113006,364.2016061245376,9.91511349665464,11,74,Taylor's Bar,Captain Morgan,A,intermittent-volatile,Global ML (95% SL)
4,5.405405405405405,489.9902572297196,240.35028395863984,10.364621592038405,13,74,Taylor's Bar,Coors,B,intermittent-volatile,Global ML (95% SL)
7,9.45945945945946,1677.123360879939,355.84787711298577,11.563892617556647,14,74,Taylor's Bar,Grey Goose,A,intermittent-stable,Global ML (95% SL)
2,2.7027027027027026,389.8840490639263,272.72462610576366,4.050444460074844,4,74,Taylor's Bar,Heineken,C,intermittent-stable,Global ML (95% SL)
9,12.162162162162163,595.6326080680553,287.6145787111835,10.06189395857428,8,74,Taylor's Bar,Jack Daniels,A,intermittent-volatile,Global ML (95% SL)
10,13.513513513513514,1562.625686642169,343.14221069378056,10.103403793862277,9,74,Taylor's Bar,Jameson,A,intermittent-volatile,Global ML (95% SL)
6,8.108108108108109,1548.3213155021326,379.281002891546,13.110249779422057,15,74,Taylor's Bar,Jim Beam,A,intermittent-volatile,Global ML (95% SL)
7,9.45945945945946,1079.5182840145826,308.76544165581845,11.279700530306375,13,74,Taylor's Bar,Malibu,A,intermittent-volatile,Global ML (95% SL)
3,4.054054054054054,1037.784571125812,344.0135754286811,2.1764705882352935,3,74,Taylor's Bar,Miller,B,intermittent-seasonal,Global ML (95% SL)
9,12.162162162162163,2022.0887785891648,335.1115731438899,14.80513243653488,17,74,Taylor's Bar,Smirnoff,A,intermittent-seasonal,Global ML (95% SL)
5,6.756756756756757,1101.1751546034438,405.1682446438732,9.945090462206062,11,74,Taylor's Bar,Sutter Home,B,intermittent-volatile,Global ML (95% SL)
5,6.756756756756757,1024.9775131119584,284.562074956279,5.685622327348515,6,74,Taylor's Bar,Yellow Tail,B,intermittent-stable,Global ML (95% SL)
4,5.405405405405405,488.6978484019933,285.0459236455284,10.834331928347343,12,74,Thomas's Bar,Absolut,A,intermittent-seasonal,Global ML (95% SL)
6,8.108108108108109,727.1442910773594,330.0466016160206,16.345224227452793,15,74,Thomas's Bar,Bacardi,A,intermittent-stable,Global ML (95% SL)
4,5.405405405405405,261.5921660696297,256.52839764757755,17.39346549874068,15,74,Thomas's Bar,Barefoot,A,intermittent-stable,Global ML (95% SL)
5,6.756756756756757,924.9493682252776,274.1408755744351,12.519259029078464,13,74,Thomas's Bar,Budweiser,B,intermittent-volatile,Global ML (95% SL)
5,6.756756756756757,1275.0689758947358,338.7239307247512,8.57802109785492,12,74,Thomas's Bar,Captain Morgan,A,intermittent-volatile,Global ML (95% SL)
4,5.405405405405405,711.0271516346975,293.9476236440836,4.774193548387099,5,74,Thomas's Bar,Coors,C,intermittent-stable,Global ML (95% SL)
8,10.81081081081081,1983.6721985056997,330.5586866749569,16.650410421391836,19,74,Thomas's Bar,Grey Goose,A,intermittent-stable,Global ML (95% SL)
4,5.405405405405405,426.1092440015695,267.2411042969686,6.115791058033619,5,74,Thomas's Bar,Heineken,C,intermittent-volatile,Global ML (95% SL)
5,6.756756756756757,888.0003138897832,304.3622991176805,8.608883865399896,10,74,Thomas's Bar,Jack Daniels,A,intermittent-volatile,Global ML (95% SL)
2,2.7027027027027026,609.9618634153142,270.2491580744957,1.0422535211267607,1,74,Thomas's Bar,Jameson,B,intermittent-volatile,Global ML (95% SL)
7,9.45945945945946,982.7569115887233,320.9009789628793,9.926872453635516,12,74,Thomas's Bar,Jim Beam,A,intermittent-stable,Global ML (95% SL)
4,5.405405405405405,636.6699632845643,290.3326428255304,9.738105950471574,12,74,Thomas's Bar,Malibu,A,intermittent-seasonal,Global ML (95% SL)
4,5.405405405405405,456.72932137478085,319.403047549877,8.050927185419742,7,74,Thomas's Bar,Miller,A,intermittent-volatile,Global ML (95% SL)
3,4.054054054054054,606.1380249147993,334.5923800925138,14.095903719568074,13,74,Thomas's Bar,Smirnoff,A,intermittent-stable,Global ML (95% SL)
3,4.054054054054054,729.7253771226915,299.65658348416883,5.68071825115513,7,74,Thomas's Bar,Sutter Home,C,intermittent-stable,Global ML (95% SL)
6,8.108108108108109,1096.0269915323984,297.0709391880769,20.094436112743768,19,74,Thomas's Bar,Yellow Tail,A,intermittent-seasonal,Global ML (95% SL)
